array_index,path,class,subject_id,source,filename,split,class_id
83,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-187.jpg,1-Hay,266,augmented,s0266-10hay-Generated-187.jpg,train,0
84,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-188.jpg,1-Hay,266,augmented,s0266-10hay-Generated-188.jpg,train,0
85,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-189.jpg,1-Hay,266,augmented,s0266-10hay-Generated-189.jpg,train,0
86,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-190.jpg,1-Hay,266,augmented,s0266-10hay-Generated-190.jpg,train,0
87,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-191.jpg,1-Hay,266,augmented,s0266-10hay-Generated-191.jpg,train,0
88,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0266-10hay-Generated-192.jpg,1-Hay,266,augmented,s0266-10hay-Generated-192.jpg,train,0
89,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-100.jpg,1-Hay,267,augmented,s0267-10hay-Generated-100.jpg,train,0
90,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-101.jpg,1-Hay,267,augmented,s0267-10hay-Generated-101.jpg,train,0
91,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-103.jpg,1-Hay,267,augmented,s0267-10hay-Generated-103.jpg,train,0
92,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-104.jpg,1-Hay,267,augmented,s0267-10hay-Generated-104.jpg,train,0
93,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-105.jpg,1-Hay,267,augmented,s0267-10hay-Generated-105.jpg,train,0
94,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-106.jpg,1-Hay,267,augmented,s0267-10hay-Generated-106.jpg,train,0
95,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-107.jpg,1-Hay,267,augmented,s0267-10hay-Generated-107.jpg,train,0
96,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-108.jpg,1-Hay,267,augmented,s0267-10hay-Generated-108.jpg,train,0
97,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-109.jpg,1-Hay,267,augmented,s0267-10hay-Generated-109.jpg,train,0
98,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-110.jpg,1-Hay,267,augmented,s0267-10hay-Generated-110.jpg,train,0
99,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-113.jpg,1-Hay,267,augmented,s0267-10hay-Generated-113.jpg,train,0
100,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-114.jpg,1-Hay,267,augmented,s0267-10hay-Generated-114.jpg,train,0
101,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-115.jpg,1-Hay,267,augmented,s0267-10hay-Generated-115.jpg,train,0
102,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-116.jpg,1-Hay,267,augmented,s0267-10hay-Generated-116.jpg,train,0
103,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-117.jpg,1-Hay,267,augmented,s0267-10hay-Generated-117.jpg,train,0
104,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-118.jpg,1-Hay,267,augmented,s0267-10hay-Generated-118.jpg,train,0
105,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-119.jpg,1-Hay,267,augmented,s0267-10hay-Generated-119.jpg,train,0
106,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-120.jpg,1-Hay,267,augmented,s0267-10hay-Generated-120.jpg,train,0
107,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-97.jpg,1-Hay,267,augmented,s0267-10hay-Generated-97.jpg,train,0
108,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-98.jpg,1-Hay,267,augmented,s0267-10hay-Generated-98.jpg,train,0
109,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0267-10hay-Generated-99.jpg,1-Hay,267,augmented,s0267-10hay-Generated-99.jpg,train,0
110,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-961.jpg,1-Hay,268,augmented,s0268-10hay-Generated-961.jpg,train,0
111,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-962.jpg,1-Hay,268,augmented,s0268-10hay-Generated-962.jpg,train,0
112,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-964.jpg,1-Hay,268,augmented,s0268-10hay-Generated-964.jpg,train,0
113,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-965.jpg,1-Hay,268,augmented,s0268-10hay-Generated-965.jpg,train,0
114,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-967.jpg,1-Hay,268,augmented,s0268-10hay-Generated-967.jpg,train,0
115,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-968.jpg,1-Hay,268,augmented,s0268-10hay-Generated-968.jpg,train,0
116,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-969.jpg,1-Hay,268,augmented,s0268-10hay-Generated-969.jpg,train,0
117,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-970.jpg,1-Hay,268,augmented,s0268-10hay-Generated-970.jpg,train,0
118,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-971.jpg,1-Hay,268,augmented,s0268-10hay-Generated-971.jpg,train,0
119,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-972.jpg,1-Hay,268,augmented,s0268-10hay-Generated-972.jpg,train,0
120,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-974.jpg,1-Hay,268,augmented,s0268-10hay-Generated-974.jpg,train,0
121,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-976.jpg,1-Hay,268,augmented,s0268-10hay-Generated-976.jpg,train,0
122,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-977.jpg,1-Hay,268,augmented,s0268-10hay-Generated-977.jpg,train,0
123,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-979.jpg,1-Hay,268,augmented,s0268-10hay-Generated-979.jpg,train,0
124,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-980.jpg,1-Hay,268,augmented,s0268-10hay-Generated-980.jpg,train,0
125,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-981.jpg,1-Hay,268,augmented,s0268-10hay-Generated-981.jpg,train,0
126,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-982.jpg,1-Hay,268,augmented,s0268-10hay-Generated-982.jpg,train,0
127,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-983.jpg,1-Hay,268,augmented,s0268-10hay-Generated-983.jpg,train,0
128,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0268-10hay-Generated-984.jpg,1-Hay,268,augmented,s0268-10hay-Generated-984.jpg,train,0
129,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4849.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4849.jpg,train,0
130,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4850.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4850.jpg,train,0
131,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4852.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4852.jpg,train,0
132,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4853.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4853.jpg,train,0
133,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4854.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4854.jpg,train,0
134,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4855.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4855.jpg,train,0
135,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4856.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4856.jpg,train,0
136,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4857.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4857.jpg,train,0
137,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4858.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4858.jpg,train,0
138,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4859.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4859.jpg,train,0
139,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4860.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4860.jpg,train,0
140,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4861.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4861.jpg,train,0
141,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4862.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4862.jpg,train,0
142,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4863.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4863.jpg,train,0
143,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4864.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4864.jpg,train,0
144,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4865.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4865.jpg,train,0
145,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4866.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4866.jpg,train,0
146,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4867.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4867.jpg,train,0
147,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4868.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4868.jpg,train,0
148,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\1-Hay-Augmented\s0273-10hay-Generated-4869.jpg,1-Hay,273,augmented,s0273-10hay-Generated-4869.jpg,train,0
